,index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3784,51784,0RRPAATvIWbP1BsvCaOYsO,King,The Carnival,Dracula,56,182400,False,0.727,0.791,4,-4.47,1,0.13,0.444,0.0,0.131,0.711,74.994,4,hip-hop
3785,51785,5vdWj5rEzg9lg5qbE98PmX,King,The Gorilla Bounce,Desi Dan Bilzerian,56,201379,False,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,4,hip-hop
3786,51786,0eJ4rwYdkIl4Dz6hY2sNhJ,De La Ghetto,Halloween 2022 Perreo Vol. 5,Sensacion Del Bloque,2,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop
3787,51787,6pW1AQhs75Cc5WTgoRQ8vi,Stephen Zechariah;Kaushik Iyer,Saaral Mazhaiyaa,Saaral Mazhaiyaa,58,279066,False,0.368,0.571,4,-7.475,0,0.0451,0.557,0.0,0.889,0.286,99.916,4,hip-hop
3788,51788,7d5ufSYehroRIgCXxJvcTM,Benny Dayal;Anmol Malik;Anu Malik,"Chura Ke Dil Mera (From ""Hungama 2"")","Chura Ke Dil Mera - From ""Hungama 2""",59,285773,False,0.737,0.857,7,-5.806,1,0.0451,0.0588,1.17e-05,0.281,0.817,126.005,4,hip-hop
3789,51789,0I9RbCJItXY1jxGIAsQT0t,Baba Sehgal;Rita,Jalsa,Jalsa Jalsa,56,258384,False,0.922,0.906,7,-8.513,1,0.144,0.339,0.000163,0.099,0.808,111.963,4,hip-hop
3790,51790,3ywjIbXWgG5Vjom6zhA2aP,Anirudh Ravichander;Mohit Chauhan;Shreya Ghoshal,Ethir Neechal (Original Motion Picture Soundtrack),Velicha Poove,57,312280,False,0.526,0.701,5,-6.574,0,0.0552,0.444,2.74e-06,0.0883,0.683,79.744,4,hip-hop
3791,51791,7Dt5Efq8VB3BhmBWpu95f1,Justin Quiles;Robin Schulz,All That Really Matters - Just Hits,AEIOU,3,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3792,51792,4ipbXq1KBTFNCh6R9bAleD,Justin Quiles;Robin Schulz,WORKOUT MOTIVATION,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3793,51793,6WBFQMsGMTw0DPv9srsybQ,De La Ghetto,Perreo Tenebroso Vol. 4,Sensacion Del Bloque,0,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop
3794,51794,2o3x3qG1XgKutD5IZPTPgA,Justin Quiles;Robin Schulz,Brandneu Dance,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3795,51795,5Se9PXWc57LRT0zthjI5cG,Sukhwinder Singh;Ayesha Darbar;S. P. Sailaja,Kisna (Original Motion Picture Soundtrack),Woh Kisna Hai,58,357186,False,0.649,0.525,10,-11.94,1,0.0665,0.245,1.2e-05,0.17,0.494,101.987,4,hip-hop
3796,51796,4k6KS2c3N2ifY0HUCtD4tL,Justin Quiles;Robin Schulz,Pop Brandneu,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3797,51797,68BrFM98WyShOImDZ58sah,Jordan Sandhu;Arjan virk,Do Vaari Jatt,Do Vaari Jatt,58,163580,False,0.695,0.727,1,-2.289,1,0.181,0.221,0.0,0.0911,0.616,80.246,4,hip-hop
3798,51798,2ff0sgVBZ1DYnfdXkW5tkS,Justin Quiles;Robin Schulz,From The Ashes - New Beats,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3799,51799,2L44djRjs3foqu3J6GSHeg,Justin Quiles;Robin Schulz,Daily Pop Mix,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop
3800,51800,40KuvsFD0zpUFuCcmt5Xm0,XXXTENTACION,Bad Vibes Forever,Ex Bitch,73,121671,True,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4,hip-hop
3801,51801,503OTo2dSqe7qk76rgsbep,Dr. Dre;Snoop Dogg,2001,Still D.R.E.,84,270586,True,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,hip-hop
3802,51802,1tzMa1ma7O05lIgr4XKia8,HRJXT;Intense,Twenty Two,angels,58,204545,False,0.721,0.746,4,-5.135,0,0.0637,0.0241,0.0,0.143,0.23,175.813,4,hip-hop
3803,51803,1sxh0eqIb8ulYypPuq6ZRu,Ram Sampath,Delhi Belly (Original Motion Picture Soundtrack),"Bhaag D.K. Bose, Aandhi Aayi",58,241304,False,0.66,0.926,11,-3.452,0,0.0296,0.0948,0.0,0.248,0.731,109.997,4,hip-hop
3804,51804,7r48j4khJzIT2uqcIU33ax,Fazilpuria;Afsana Khan,Lala Lori,Lala Lori,56,160000,False,0.863,0.741,1,-4.294,0,0.194,0.302,0.0,0.215,0.682,105.037,4,hip-hop
3805,51805,4LCNHHhUJB0rqvmlxwstmN,DIVINE;Aavrutti;D'Evil;Shah Rule,Kohinoor,Vibe Hai,56,201000,False,0.646,0.812,11,-6.861,1,0.621,0.237,0.0,0.777,0.829,104.232,3,hip-hop
3806,51806,2ikI9Y7PCPIavU0TMSpF31,KR$NA;Raftaar,Still Here,Saza-E-Maut,56,180000,False,0.84,0.837,5,-6.18,0,0.272,0.229,0.0,0.105,0.881,141.999,4,hip-hop
3807,51807,05sqcYfU2wMlKwPVJ0rotq,Young Stunners;Talha Anjum;Talhah Yunus,Afsanay,Afsanay,58,343118,False,0.816,0.456,9,-8.281,0,0.569,0.529,0.0,0.189,0.534,95.992,4,hip-hop
3808,51808,6lfSsCL894Qw15xbt7cSUy,Vishal Dadlani;Benny Dayal,"Jai Jai Shivshankar (From ""War"")","Jai Jai Shivshankar (From ""War"")",59,230557,False,0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,4,hip-hop
3809,51809,7HRvfjNicVkQnohrpOvjjL,Karan Aujla,Chithiyaan,Chithiyaan,57,198119,False,0.623,0.638,2,-6.315,0,0.0592,0.322,0.0,0.321,0.659,84.019,4,hip-hop
3810,51810,2e1tIq1uwyKO2oeLQOqaXs,DIVINE,One Side,One Side,56,161839,False,0.64,0.813,1,-5.735,1,0.262,0.0418,0.0,0.801,0.553,91.834,4,hip-hop
3811,51811,5LEjxlKCcYH8irGpRtjbj0,Karan Aujla,Adhiya,Adhiya,58,177397,False,0.753,0.758,10,-7.845,0,0.168,0.0901,0.0,0.0717,0.794,92.063,4,hip-hop
3812,51812,2OKo7g3KfmCt3kyLvUAL0g,NF,The Search,The Search,74,248040,False,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,4,hip-hop
3813,51813,2m49DOqdk0n4ofCEovrydG,Bobo Shashi,Andala Rakshasi (Original Motion Picture Soundtrack),Ye Mantramo,56,167889,False,0.764,0.652,8,-6.448,1,0.0896,0.103,0.000107,0.129,0.417,89.99,4,hip-hop
3814,51814,7F5O2pMgNNjONTbdqQx9b3,Sidhu Moose Wala;Morrisson,Moosetape,IDGAF (feat. Morrisson),56,176842,True,0.771,0.779,7,-3.748,0,0.217,0.251,0.0,0.125,0.535,94.962,4,hip-hop
3815,51815,4wWugVbhblSjTsW1fjwf3u,Sidhu Moose Wala,Dear Mama,Dear Mama,56,186315,False,0.534,0.592,7,-6.149,0,0.149,0.453,0.0,0.193,0.405,79.34,4,hip-hop
3816,51816,5m62bM6EN1ysBb3nnedLBR,Satinder Sartaaj,Titli,Titli,57,277500,False,0.723,0.831,6,-6.685,1,0.111,0.543,0.0,0.0755,0.839,143.885,4,hip-hop
3817,51817,58pYOqfeO87Uk8zPHuOGBu,Sukhwinder Singh,Bajirao Mastani (Original Motion Picture Soundtrack),Gajanana,57,213707,False,0.42,0.872,4,-2.221,0,0.0397,0.243,0.0,0.346,0.397,108.006,4,hip-hop
3818,51818,1VvGJIAjhGdB7InVP9NA7V,Sachin-Jigar;Arijit Singh;Priya Saraiya,Meri Pyaari Bindu,Haareya,58,214735,False,0.675,0.392,4,-10.11,0,0.037,0.773,0.0,0.109,0.534,123.935,4,hip-hop
3819,51819,7503mEfiZf6vgONFMYX5Jr,Sukhwinder Singh;Manikka Vinayagam,Manikkavinayagam - Playback Singer,"Arjunar Villu (From ""Gilli"")",57,266309,False,0.766,0.909,2,-6.181,0,0.0693,0.196,0.0,0.106,0.51,99.958,4,hip-hop
3820,51820,6ULjJomtdRstnT9BPMAf9d,The Landers,Still Here,Swad Kutde,58,120000,False,0.853,0.511,7,-6.451,0,0.422,0.188,0.0,0.223,0.795,90.171,4,hip-hop
3821,51821,3yBOgD5rhyyQcnjhsk7qme,Lizzo,New Arrivals,2 Be Loved (Am I Ready),3,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3822,51822,2W4HNWdpmrg64swTIK6TLI,Lizzo,Back to School!,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3823,51823,3jaiWabWmZC02jT2HWtmaK,Lizzo,Hits Hits Hits,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3824,51824,2gp0OtnltLdrcNhKHVL2qM,Hiphop Tamizha;Sid Sriram,Mr. Local (Original Motion Picture Soundtrack),Nee Nenacha,56,268683,False,0.329,0.408,0,-10.672,1,0.0629,0.575,0.0,0.115,0.408,182.961,4,hip-hop
3825,51825,5F4WWQDagclYJPuIP9ovJP,Lizzo,Hit After Hit,About Damn Time,1,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3826,51826,5jvkznKV5ubsgq0IpiVr94,Lizzo,For the Girls: Summer Hits,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3827,51827,6irCLylDy2lfsKAKlHAz8F,Lizzo,Feeling Good,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3828,51828,1c9hq0RFTVmhZS3ju7bBun,Lizzo,Refresh - Pop To Cool Down,Coldplay,3,175497,False,0.637,0.807,2,-5.193,0,0.0411,0.133,3.89e-06,0.249,0.774,156.954,4,hip-hop
3829,51829,3XRr9hLhnIiGkCmnHhHRpz,Lizzo,Hits à suivre 2022,2 Be Loved (Am I Ready),1,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3830,51830,5l6RrWvplOEBC7hdIkl2mi,Lizzo,Upbeat 20's,2 Be Loved (Am I Ready),1,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3831,51831,5Re7Mp8Bh2ldBx61DSxU0M,Lizzo,Pop Brandneu,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3832,51832,7G14nXWL7rfDe4bRRENIFt,Lizzo,All That Really Matters - Just Hits,2 Be Loved (Am I Ready),5,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3833,51833,5zf6L8KghFmqBOSIuc9S41,Lizzo,Pop Brandneu,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3834,51834,4aesqF6XcdFMXEFr1S6HJE,Lizzo,2Step - Pop R'n'B,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3835,51835,35dAxGHMKp6aMM3PFelOzG,Lizzo,Evergreen,2 Be Loved (Am I Ready),2,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3836,51836,02hbx1ujULeFGMa2t9ZYEm,Lizzo,US Pop 20s,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3837,51837,39E9H1TC1i2BM2S9oaNbS6,Lizzo;Purple Disco Machine,Cardio Tracks,About Damn Time - Purple Disco Machine Remix,5,218476,True,0.8,0.771,10,-6.638,0,0.123,0.0531,0.0,0.229,0.886,118.991,4,hip-hop
3838,51838,5djmFvrnR30Tj9Yyj8tOQQ,Lizzo,Give You Love - Cozy Hits,Truth Hurts,1,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
3839,51839,43brQXHf3umpF5I7FZRuig,Lizzo,Today's Party Hits,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3840,51840,57gHJpELHEZjwbgnkAV90t,Lizzo,The Look - R&B Feels,Special,0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
3841,51841,1WxSQMfTGe9gF1SGN4Lani,Lizzo,20's R'n'B,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3842,51842,46bFZCQ2U2DMSNUKGzQUyP,Lizzo,Rap Party,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
3843,51843,6TNotbswY14X5euD4KojgL,Lizzo,Upbeat Pop,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3844,51844,0Sdf3I1NiG3LH7QedbQm2t,Lizzo,Daily Pop Mix,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3845,51845,7AvznBJ8YXUMZ8rPTukUAJ,Lizzo,Good Enough - Easy Pop,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
3846,51846,6d9PUQV8z4XFFot8HVlrBY,Lizzo,Upbeat Pop,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3847,51847,6esWpLeWER7pR9XLFmAE8Q,Lizzo;DaBaby,Totally Rap,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
3848,51848,18Mf7Xqt0DEL8Uo8P40BQk,Lizzo;Two Stacks,Dance Dance Dance,Good as Hell - Two Stacks Remix,0,177314,False,0.512,0.854,1,-4.572,1,0.054,0.000778,0.0069,0.195,0.514,191.939,4,hip-hop
3849,51849,3uRrymHwcED49Q4fAnJJgD,Lizzo;DaBaby,Energy Hip Hop,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
3850,51850,6btegcu44HqquqArljhFxu,Seedhe Maut;MC STAN,न,Nanchaku,56,193116,True,0.81,0.66,2,-8.791,1,0.316,0.141,0.0,0.173,0.443,140.081,4,hip-hop
3851,51851,3BApUOeS8cihFTyoMKQTVk,Badshah,Tabahi,Tabahi,58,168500,False,0.719,0.861,6,-4.042,0,0.0369,0.0881,0.00109,0.126,0.814,120.035,4,hip-hop
3852,51852,7MtXu7mXRMdICKyTOb8CuR,Anirudh Ravichander,Agnyaathavaasi,Baitikochi Chuste,56,206666,False,0.588,0.443,6,-6.197,0,0.0694,0.583,0.0,0.136,0.642,89.749,4,hip-hop
3853,51853,40pz6QQ5xwbaCZX5gK8GcQ,Burna Boy,Hits Hits Hits,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3854,51854,35cGkoZHj3mcUYa1kVjFOh,Burna Boy,Good Vibes,On the Low,2,185898,False,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00928,0.0835,0.937,99.95,4,hip-hop
3855,51855,6g09Qne3XpX1bYIFHbW4lI,Lizzo,Good Vibes,About Damn Time,1,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3856,51856,300HJHC8ZR1r8quEn5OqwZ,Burna Boy,It's You - Fresh Hits,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3857,51857,41cDKFuTigPfBWyLYQKMsO,Burna Boy,New Arrivals,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3858,51858,7mRCgqF1eXVoDUpOldz9Nl,Burna Boy;Wizkid,African Heat - Afro Hits,B. D’OR,0,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop
3859,51859,2bIllkzKKCotWs0AuCsIoh,Burna Boy;Wizkid,2Step - Pop R'n'B,B. D’OR,2,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop
3860,51860,5HIMWb1gP286Vjpe3MrvhC,Offset;Cardi B,GANG GANG - HIP HOP & RAP,Clout,3,205803,True,0.919,0.622,1,-7.384,1,0.0997,0.23,4.24e-06,0.122,0.423,140.022,4,hip-hop
3861,51861,6X6sPHhSGbxucFpSDPiH55,Burna Boy;Ed Sheeran,Hits à suivre 2022,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3862,51862,43CLNfvNyalChk97jKDiAD,Burna Boy,Evergreen,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3863,51863,0ozGUAz5IE3DAWoe7C1kG2,Burna Boy,Pop Brandneu,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3864,51864,0SiKS7N1vUscdccVcPCIHD,Lizzo,It's You - Fresh Hits,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3865,51865,2W1zOcEgg4RllJOarL3OKu,Lizzo,Comme un lundi,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3866,51866,40VbpOuUnibClBnFI4uOWb,Lizzo,Beautiful Trending Hits 2022,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3867,51867,1SaqHX3JGpcnngTKFnXcP3,Burna Boy,New Grooves,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
3868,51868,1Sv2Z6VjwgrJccksfO7ZeM,Lizzo,Hit After Hit,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3869,51869,1H27Qrf4EHkDvNQ61OuzZn,Lizzo,Hits à suivre 2022,Grrrls,0,121112,True,0.889,0.449,0,-7.63,1,0.293,0.0313,0.0,0.0581,0.911,137.941,4,hip-hop
3870,51870,6Uqc4WAhVelhB3tkkjaKoM,Burna Boy;Wizkid,Totally Rap,B. D’OR,0,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop
3871,51871,13VcHnE3q5TRU5ig2FcbOP,Burna Boy;Ed Sheeran,"#Multiverse, If the Multiverse Is Real",For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3872,51872,3LF7gk7E5fDz1nRfbFXaUf,Burna Boy;Ed Sheeran,Evergreen,For My Hand,1,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3873,51873,5Re7Mp8Bh2ldBx61DSxU0M,Lizzo,Pop Brandneu,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3874,51874,3GsoBB4uaelq6s6dqqsCY8,Lizzo,I'm Blue - Hits of 2022,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3875,51875,7u2UKrIjIYCd0EzNfwB8am,Lizzo,Your Perfect Soundtrack,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3876,51876,2JabszmDYl2x7B7blqtp8l,Burna Boy;Ed Sheeran,Give You Love - Cozy Hits,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3877,51877,6phUiTdE97Qq2sPNvbAlLP,Burna Boy,CruiseControl: How I Met The Biggest Bird (DJ Mix),23 (Mixed),3,90500,False,0.688,0.541,1,-10.899,1,0.217,0.178,0.127,0.252,0.731,102.736,4,hip-hop
3878,51878,2hcV6XZZvIltyvgjo0Xd6U,Burna Boy;Ed Sheeran,Refresh - Pop To Cool Down,For My Hand,1,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3879,51879,2ro1sG8VxOVYfYiRHrZ5CD,Lizzo,All Bops,Grrrls,0,121112,True,0.889,0.449,0,-7.63,1,0.293,0.0313,0.0,0.0581,0.911,137.941,4,hip-hop
3880,51880,61f7OTlfrjrZqZc8YZtNGd,Burna Boy;Stormzy,CruiseControl: How I Met The Biggest Bird (DJ Mix),Real Life (Mixed),4,124000,True,0.437,0.592,0,-9.726,1,0.299,0.181,6.45e-06,0.331,0.632,75.493,3,hip-hop
3881,51881,41rBqFWkqhp4q36QjFh1gZ,Lizzo,New Pop Classics,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3882,51882,4oYuZ3msCWFJX4rMphHaYK,Burna Boy,CruiseControl: How I Met The Biggest Bird (DJ Mix),Money Play (Mixed),3,60250,False,0.857,0.8,0,-8.476,1,0.209,0.228,0.00517,0.298,0.488,106.566,4,hip-hop
3883,51883,3C6ST7yv6lmAH0sJEoGmJC,Burna Boy;Ed Sheeran,Totally Rap,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3884,51884,2dHckwsT6KYp6qZ3KJ4Ad8,Burna Boy;Ed Sheeran,New Rap 20s,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
3885,51885,3Je1wyeuxMcOept5p9NDus,Lizzo,Am I Ready - Pop Night Out,2 Be Loved (Am I Ready),4,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3886,51886,57gHJpELHEZjwbgnkAV90t,Lizzo,The Look - R&B Feels,Special,0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
3887,51887,6KiJfaB46RRyMIeUqGXFnD,Lizzo,New RnB,Special,0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
3888,51888,2aLYrP0XD71F6Sm5Tw2jti,Lizzo,Baddest of Them All,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3889,51889,0tQKvBZqORIswhzItsLXlt,Lizzo;DaBaby,The Hype,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
3890,51890,39MVngfrWBFY7muXGvSBqb,Lizzo;Purple Disco Machine,Brandneu Dance,About Damn Time - Purple Disco Machine Remix,3,218476,True,0.8,0.771,10,-6.638,0,0.123,0.0531,0.0,0.229,0.886,118.991,4,hip-hop
3891,51891,6Pg9qh5K2Gi7zeoSUUy1F5,Lizzo,Daily Pop Mix,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
3892,51892,06P47xqCjUCIY2JEzMRufN,Burna Boy,Afropop 2022,"My Money, My Baby - From ""Queen & Slim: The Soundtrack""",1,184724,False,0.857,0.664,1,-6.189,1,0.0856,0.00519,0.000492,0.134,0.637,118.972,4,hip-hop
3893,51893,1DAxXOny3bze31Slf2DjHe,Burna Boy,Hip Hop Slow Jamz,Rock Your Body,0,221228,False,0.801,0.623,0,-7.861,1,0.0982,0.107,0.00393,0.0853,0.801,104.982,4,hip-hop
3894,51894,5MbszOoRyTOwOIJEOIZn6v,Benny Dayal;Madurai Soulijos,Kannum Kannum Kollaiyadithaal,Sirikkalam Parakkalam,57,196025,False,0.703,0.834,0,-5.491,1,0.0508,0.0396,1.32e-06,0.178,0.537,127.944,4,hip-hop
3895,51895,7AvznBJ8YXUMZ8rPTukUAJ,Lizzo,Good Enough - Easy Pop,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
3896,51896,6d9PUQV8z4XFFot8HVlrBY,Lizzo,Upbeat Pop,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3897,51897,027A615jcOJgvezFn8kok4,Lizzo;Pink Panda,10's Dance Classics,Boys - Pink Panda Remix,0,143095,False,0.853,0.938,6,-4.908,1,0.0955,0.0369,0.00113,0.545,0.848,126.008,4,hip-hop
3898,51898,6TxaIPtuGZoVnHhCxKX1ij,Lizzo,New Pop Icons,Good as Hell,0,159735,False,0.682,0.919,0,-3.18,0,0.0874,0.256,0.0,0.443,0.535,95.983,4,hip-hop
3899,51899,3uRrymHwcED49Q4fAnJJgD,Lizzo;DaBaby,Energy Hip Hop,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
3900,51900,3gOlVEwSmsrqKt590wbWt3,Akull,Laal Bindi,Laal Bindi,57,202963,False,0.745,0.599,3,-6.428,0,0.0459,0.407,0.0,0.162,0.283,141.985,4,hip-hop
3901,51901,6DXLO8LndZMVOHM0wNbpzg,Don Omar;Lucenzo,Meet The Orphans,Danza Kuduro,74,198786,False,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,4,hip-hop
3902,51902,4oKcFaWmBSF3SGGYo4qq6R,DIVINE,Teesri Manzil,Teesri Manzil,56,205880,False,0.668,0.88,0,-7.057,1,0.261,0.217,1.95e-06,0.114,0.399,90.946,4,hip-hop
